ic,traj,n_steps,eta,loss_total,loss_T,loss_olw,loss_slwd,rmse_T,bias_T,rmse_olw,bias_olw,rmse_slwd,bias_slwd,nrmse_T,nbias_T,nrmse_olw,nbias_olw,nrmse_slwd,nbias_slwd,mean_T,mean_olw,mean_slwd,bias_C,pnorm,gnorm
1,1,10,0.01,0.92660916,0.30603084,0.4367479,0.18383041,0.27660027,0.07316123,25.14688,18.934334,36.53002,4.761459,0.55320054,0.14632246,0.66086906,0.49760118,0.42875448,0.05588546,252.63597,251.41576,336.5771,-23.695793,7.3089476,4.359926
1,2,10,0.01,0.9309042,0.3210916,0.42571414,0.18409848,0.28332472,0.0704976,24.827196,18.688972,36.556644,4.820773,0.56664944,0.1409952,0.6524677,0.49115297,0.429067,0.05658165,252.66415,251.38692,337.1932,-23.509747,7.3089476,4.3622007
1,3,10,0.01,0.5465398,0.15027395,0.26967302,0.1265928,0.19382592,0.041363668,19.760021,14.52471,30.314169,1.7511742,0.38765183,0.082727335,0.5193005,0.38171464,0.3557988,0.020553619,252.66586,251.31767,337.6255,-16.275885,7.2847996,2.4332423
1,4,10,0.01,0.49256766,0.11020569,0.26121548,0.121146515,0.16598621,0.04880515,19.447695,14.047857,29.654913,1.821416,0.33197242,0.0976103,0.5110924,0.36918277,0.34806108,0.021378025,252.61353,251.19086,336.97357,-15.869273,7.2847996,2.3717268
1,5,10,0.01,0.2760963,0.057989918,0.13895813,0.079148255,0.12040548,0.031004278,14.18439,8.811693,23.969662,-0.16867343,0.24081096,0.062008556,0.37277088,0.23157446,0.281333,-0.0019797075,252.61295,251.14095,337.42966,-8.64302,7.277605,1.0412997
1,6,10,0.01,0.3223538,0.081394725,0.16047531,0.08048376,0.1426488,0.023138804,15.243082,9.741027,24.171041,-0.42846557,0.2852976,0.04627761,0.4005937,0.25599772,0.2836966,-0.00502892,252.61905,251.16165,337.75433,-9.312561,7.277605,1.1412486
1,7,10,0.01,0.18696152,0.05154212,0.08535155,0.05006786,0.113514446,0.026616698,11.116662,4.141077,19.064295,-1.1744415,0.22702889,0.053233396,0.29214987,0.108828984,0.22375849,-0.013784469,252.57245,251.03185,337.06815,-2.9666357,7.2763653,0.631516
1,8,10,0.01,0.19238867,0.05605173,0.08613559,0.05020134,0.11837623,0.024468206,11.167603,3.7876205,19.08969,-1.245764,0.23675247,0.04893641,0.29348865,0.09954002,0.22405656,-0.014621586,252.56487,250.94653,337.4724,-2.5418565,7.2763653,0.63533574
1,9,10,0.01,0.1930926,0.07004446,0.09044839,0.032599766,0.13232957,0.015701959,11.4437685,0.22406353,15.383262,-1.5034591,0.26465914,0.031403918,0.30074638,0.0058884765,0.18055405,-0.017646173,252.57474,250.93889,337.55917,1.2793956,7.2790437,0.69750047
1,10,10,0.01,0.17350513,0.05708926,0.08429687,0.03211901,0.1194668,0.023161734,11.047765,-0.192697,15.269412,-1.5493317,0.2389336,0.046323467,0.29033923,-0.0050641466,0.17921777,-0.01818458,252.56616,250.99278,336.73184,1.7420287,7.2790437,0.65778357
