ic,traj,n_steps,eta,loss_total,loss_T,loss_olw,loss_slwd,rmse_T,bias_T,rmse_olw,bias_olw,rmse_slwd,bias_slwd,nrmse_T,nbias_T,nrmse_olw,nbias_olw,nrmse_slwd,nbias_slwd,mean_T,mean_olw,mean_slwd,bias_C,pnorm,gnorm
1,1,2,0.01,1.0566036,0.040910773,0.979997,0.035695735,0.10113206,0.011214341,37.668736,14.321995,16.097164,6.117354,0.20226412,0.022428682,0.989948,0.37638715,0.18893315,0.07179967,252.3802,250.36665,336.26538,-20.439348,14.304812,4.9280586
1,2,2,0.01,1.0403106,0.047500677,0.95763797,0.035172008,0.10897325,0.007987934,37.236546,13.985979,15.9786415,5.9220834,0.2179465,0.015975868,0.9785898,0.36755648,0.18754202,0.06950776,252.44229,250.5705,337.0854,-19.908062,14.304812,4.9064236
1,3,2,0.01,1.0258135,0.046254713,0.9438019,0.035756852,0.10753454,0.0077357474,36.966564,14.4978075,16.110939,5.9419446,0.21506909,0.015471495,0.9714947,0.38100764,0.18909483,0.06974088,252.40147,250.4272,336.45035,-20.439753,14.304812,4.8200703
1,4,2,0.01,1.0108382,0.04267382,0.9343274,0.03383692,0.10328821,0.011024947,36.78055,14.161123,15.67244,6.105353,0.20657642,0.022049895,0.96660614,0.3721594,0.18394814,0.07165878,252.3898,250.37552,336.45517,-20.266476,14.304812,4.8443675
1,5,2,0.01,0.28186086,0.03907159,0.2212846,0.021504663,0.098832674,-0.0051151426,17.89964,1.2573258,12.494174,3.5231464,0.19766535,-0.010230285,0.47040898,0.033042975,0.14664468,0.041351333,252.41478,250.41856,337.12894,-4.7804723,14.264232,1.4066879
1,6,2,0.01,0.28809676,0.036302745,0.22935373,0.022440277,0.095266394,-0.0045230063,18.223072,1.635392,12.763075,3.589578,0.19053279,-0.009046013,0.4789089,0.04297866,0.14980079,0.042131044,252.37445,250.23897,336.4992,-5.22497,14.264232,1.4359952
1,7,2,0.01,0.2823949,0.03182514,0.22768682,0.022882942,0.08919801,-0.0011925077,18.156729,1.1651037,12.888345,3.6736524,0.17839602,-0.0023850154,0.4771654,0.030619327,0.15127109,0.043117825,252.38435,250.27867,336.36743,-4.838756,14.264232,1.4447036
1,8,2,0.01,0.28797618,0.03810698,0.22693095,0.022938248,0.09760505,-0.0038268138,18.126564,0.99081945,12.903909,3.4230082,0.1952101,-0.0076536275,0.4763727,0.026039066,0.15145378,0.040176008,252.41916,250.4102,337.1572,-4.413828,14.264232,1.4354633
1,9,2,0.01,0.2835052,0.03070152,0.23651391,0.016289758,0.08760925,-0.012411459,18.505339,-5.817564,10.87423,1.1649758,0.1752185,-0.024822919,0.48632696,-0.15288766,0.12763134,0.013673375,252.40518,250.42996,336.72443,4.6525884,14.237563,1.8703026
1,10,2,0.01,0.26768538,0.0253276,0.22712906,0.015228712,0.07957324,-0.009152408,18.134478,-6.1497445,10.514116,1.2187294,0.15914647,-0.018304816,0.4765806,-0.16161752,0.12340467,0.014304277,252.41946,250.41493,336.7534,4.931015,14.237563,1.8663703
1,11,2,0.01,0.27106377,0.032664556,0.22318503,0.015214175,0.09036669,-0.012503188,17.976337,-6.1406126,10.509097,0.9620835,0.18073338,-0.025006376,0.47242463,-0.16137749,0.123345755,0.011292021,252.4709,250.58073,337.65894,5.1785293,14.237563,1.8790319
1,12,2,0.01,0.27763268,0.031594504,0.23004693,0.015991235,0.08887421,-0.013133941,18.25059,-5.8931594,10.77413,1.2382885,0.17774843,-0.026267882,0.47963208,-0.15487435,0.12645645,0.014533848,252.45688,250.66626,337.1967,4.654871,14.237563,1.8953565
1,13,2,0.01,0.24679555,0.015958061,0.21905977,0.011777729,0.06316261,-0.0061335834,17.809427,-5.007074,9.246386,-0.051147614,0.12632522,-0.012267167,0.4680382,-0.13158774,0.10852525,-0.0006003211,252.45258,250.57932,337.19315,5.0582213,14.212704,2.086727
1,14,2,0.01,0.25468498,0.021817697,0.22114259,0.011724703,0.073854074,-0.008763653,17.893892,-5.1075907,9.225548,-0.16201721,0.14770815,-0.017527306,0.470258,-0.13422932,0.108280666,-0.001901611,252.51053,250.74117,337.99045,5.269608,14.212704,2.0704587
1,15,2,0.01,0.26621872,0.020350618,0.2334053,0.0124627855,0.0713278,-0.0091421325,18.383324,-4.828445,9.511495,0.16901405,0.1426556,-0.018284265,0.48312038,-0.12689331,0.11163685,0.0019837292,252.56053,251.07974,337.72995,4.659431,14.212704,2.0716653
1,16,2,0.01,0.24664818,0.015619055,0.22010094,0.01092819,0.06248811,-0.0055976585,17.851702,-5.287255,8.90667,0.1910943,0.12497622,-0.011195317,0.46914917,-0.13895093,0.104537986,0.0022428783,252.60872,251.32098,338.03775,5.0961604,14.212704,2.082704
1,17,2,0.01,0.17260951,0.013548484,0.14945696,0.009604072,0.058198977,-0.0013322455,14.710477,-1.1940504,8.349663,-0.667722,0.116397955,-0.002664491,0.38659665,-0.031380083,0.09800037,-0.007837083,252.66177,251.40678,338.66443,1.8617724,14.189382,1.4849504
1,18,2,0.01,0.17360617,0.0130255325,0.1492561,0.011324542,0.057064727,-0.0015282662,14.700589,-0.7457602,9.066747,-0.4829248,0.114129454,-0.0030565325,0.38633677,-0.019598857,0.10641683,-0.00566811,252.6688,251.48553,338.09668,1.228685,14.189382,1.4670995
1,19,2,0.01,0.17052883,0.009727895,0.15024094,0.0105599975,0.049315047,0.001591871,14.749009,-1.0503708,8.755342,-0.40974703,0.09863009,0.003183742,0.38760927,-0.027604122,0.10276185,-0.0048092254,252.7146,251.6854,338.16983,1.4601178,14.189382,1.4810605
1,20,2,0.01,0.17318328,0.013968532,0.14897017,0.010244585,0.059094273,-0.0010690113,14.686501,-0.86380917,8.623596,-0.61256903,0.118188545,-0.0021380226,0.38596654,-0.02270122,0.101215534,-0.007189753,252.77449,251.90166,338.94183,1.4763782,14.189382,1.4586368
1,21,2,0.01,0.11655796,0.009926086,0.09606887,0.01056301,0.049814872,0.0056561376,11.79397,3.2001946,8.756591,-0.48493665,0.099629745,0.011312275,0.3099498,0.08410228,0.102776505,-0.005691727,252.7766,251.98358,338.4555,-2.715258,14.167565,0.78652996
1,22,2,0.01,0.11346577,0.00790736,0.096374646,0.009183761,0.044461668,0.0088673,11.812724,2.7022266,8.164912,-0.44007334,0.088923335,0.0177346,0.31044266,0.07101549,0.09583194,-0.00516516,252.78577,251.95456,338.51096,-2.2621534,14.167565,0.8156662
1,23,2,0.01,0.113820866,0.010442304,0.09446509,0.00891347,0.051093798,0.0062137004,11.69511,2.8560836,8.043862,-0.52467424,0.102187596,0.012427401,0.30735174,0.075058915,0.09441118,-0.0061581293,252.85143,252.19572,339.39584,-2.3314095,14.167565,0.7780954
1,24,2,0.01,0.11921337,0.010829964,0.09835567,0.010027735,0.052033555,0.005501465,11.933516,2.8418581,8.531838,-0.27111185,0.10406711,0.01100293,0.31361708,0.07468505,0.100138575,-0.0031820498,252.89717,252.4854,339.1316,-2.5707464,14.167565,0.7746988
1,25,2,0.01,0.11470893,0.008641629,0.09751956,0.0085477345,0.04648018,0.013155141,11.882686,4.671319,7.8771067,-0.17360926,0.09296036,0.026310282,0.31228122,0.12276394,0.09245396,-0.0020376577,252.98132,252.78273,339.36285,-4.4977098,14.147927,0.9139266
1,26,2,0.01,0.11931212,0.010201521,0.09986077,0.0092498325,0.05050129,0.010860444,12.024475,4.9611244,8.194229,0.0062161842,0.10100258,0.021720888,0.31600755,0.13038017,0.09617605,7.29609e-5,253.09303,253.18556,340.39938,-4.9673405,14.147927,0.9398157
1,27,2,0.01,0.11855287,0.010132919,0.098694704,0.009725251,0.0503312,0.010289629,11.954065,4.977025,8.402173,0.37882072,0.1006624,0.020579258,0.31415713,0.13079801,0.09861669,0.0044462355,253.10942,253.31439,339.76642,-5.355846,14.147927,0.91595435
1,28,2,0.01,0.10844023,0.009021074,0.091217205,0.008201949,0.047489665,0.01338705,11.492302,4.5398946,7.7161336,0.22024058,0.09497933,0.0267741,0.30202186,0.11931007,0.090564616,0.0025849727,253.08282,253.1949,339.45593,-4.760135,14.147927,0.89575446
1,29,2,0.01,0.11736872,0.00945011,0.100854814,0.0070637963,0.048605837,0.011163807,12.084175,4.8063073,7.1607795,0.09803502,0.097211674,0.022327613,0.31757647,0.12631148,0.08404639,0.0011506405,253.0831,253.08043,340.15802,-4.904342,14.130594,1.1611481
1,30,2,0.01,0.123160325,0.00951661,0.105146535,0.008497176,0.048776556,0.009952577,12.338609,4.8069987,7.8537755,0.36447275,0.09755311,0.019905154,0.32426307,0.12632968,0.092180125,0.0042778337,253.05473,252.96355,339.5096,-5.1714716,14.130594,1.1487346
1,31,2,0.01,0.12490813,0.008670484,0.10763224,0.008605401,0.046557717,0.013458895,12.4836,4.156159,7.9036326,0.25289223,0.093115434,0.02691779,0.32807353,0.10922538,0.0927653,0.0029682103,253.10255,253.12747,339.69733,-4.409051,14.130594,1.1557912
1,32,2,0.01,0.12740043,0.009283001,0.10949013,0.008627306,0.048174165,0.01112662,12.590881,4.3771234,7.9136863,0.19984914,0.09634833,0.02225324,0.33089292,0.11503239,0.09288329,0.002345638,253.22015,253.58803,340.73352,-4.5769725,14.130594,1.1736326
1,33,2,0.01,0.11295052,0.007811591,0.09676858,0.008370348,0.044191603,0.008362776,11.836843,2.5598247,7.794943,0.7782641,0.088383205,0.016725551,0.3110765,0.067273095,0.091489606,0.00913452,253.25607,253.81143,340.1897,-3.3380888,14.115484,1.0895363
1,34,2,0.01,0.10966426,0.008048631,0.094561934,0.007053697,0.04485708,0.011714098,11.701103,2.2384486,7.1556587,0.76900464,0.08971416,0.023428196,0.30750924,0.058827255,0.08398629,0.009025848,253.25209,253.70837,339.96826,-3.0074532,14.115484,1.090045
1,35,2,0.01,0.113998614,0.007649557,0.099263094,0.0070859645,0.043730874,0.009211061,11.988438,2.6662495,7.1720066,0.93521297,0.08746175,0.018422121,0.31506047,0.07007002,0.08417817,0.010976635,253.26129,253.5937,340.60333,-3.6014624,14.115484,1.1250948
1,36,2,0.01,0.12029121,0.0073638866,0.10448164,0.008445689,0.042906545,0.008200046,12.299535,2.776025,7.8299465,1.0466965,0.08581309,0.016400091,0.3232362,0.07295496,0.09190043,0.012285119,253.22823,253.51053,340.0326,-3.8227215,14.115484,1.130552
