ic,traj,n_steps,eta,loss_total,loss_T,loss_olw,loss_slwd,rmse_T,bias_T,rmse_olw,bias_olw,rmse_slwd,bias_slwd,nrmse_T,nbias_T,nrmse_olw,nbias_olw,nrmse_slwd,nbias_slwd,mean_T,mean_olw,mean_slwd,bias_C,pnorm,gnorm
1,1,10,0.01,1.6185403,0.38431132,1.0611448,0.17308417,0.30996424,0.07881446,39.197285,11.882468,35.446217,-12.058835,0.6199285,0.15762892,1.0301188,0.31227556,0.41603386,-0.14153506,252.63597,251.41576,336.5771,0.1763668,27.075502,9.442591
1,2,10,0.01,1.6160942,0.3568144,1.0838927,0.17538714,0.29866973,0.07253889,39.615196,12.098535,35.68125,-12.34593,0.59733945,0.14507778,1.0411017,0.3179538,0.4187925,-0.14490475,252.66415,251.38692,337.1932,0.24739552,27.075502,9.457095
1,3,10,0.01,2.0755212,0.48333922,1.5728765,0.01930544,0.347613,-0.07632714,47.72171,-27.76505,11.838073,-1.7268636,0.695226,-0.15265428,1.2541437,-0.7296756,0.13894401,-0.020268282,252.66586,251.31767,337.6255,29.491915,27.082949,11.160653
1,4,10,0.01,1.9478681,0.4287948,1.5001639,0.018909484,0.32741213,-0.06397785,46.6056,-26.840815,11.716044,-1.5281582,0.65482426,-0.1279557,1.2248118,-0.7053864,0.13751176,-0.017936056,252.61353,251.19086,336.97357,28.368973,27.082949,10.666024
1,5,10,0.01,0.49390236,0.08568178,0.38752562,0.020694932,0.14635725,0.0016159201,23.68748,-4.281611,12.25669,5.1481013,0.2927145,0.0032318402,0.62251556,-0.11252228,0.14385733,0.060423505,252.61295,251.14095,337.42966,-0.86649036,27.095879,4.809228
1,6,10,0.01,0.5253611,0.12771365,0.3773412,0.020306267,0.17868523,-0.0071931332,23.37415,-4.030419,12.141049,5.196661,0.35737047,-0.0143862665,0.61428106,-0.10592089,0.14250006,0.06099344,252.61905,251.16165,337.75433,-1.1662421,27.095879,4.7362175
1,7,10,0.01,0.30876696,0.08170298,0.20382655,0.023237448,0.14291866,0.015054031,17.179045,10.759551,12.987796,5.0041103,0.28583732,0.030108063,0.45147154,0.28276485,0.15243834,0.05873346,252.57245,251.03185,337.06815,-15.763661,27.113817,3.6628535
1,8,10,0.01,0.31773603,0.0849535,0.20914552,0.023636993,0.14573392,0.010452103,17.401752,10.787724,13.098975,4.603227,0.29146785,0.020904206,0.4573243,0.28350526,0.15374327,0.0540283,252.56487,250.94653,337.4724,-15.390951,27.113817,3.665451
1,9,10,0.01,0.30455542,0.09735176,0.19007388,0.01712977,0.15600622,0.012187371,16.58937,1.9889338,11.151081,-1.8249323,0.31201243,0.024374742,0.43597463,0.052269876,0.13088074,-0.021419313,252.57474,250.93889,337.55917,-0.16400146,27.13444,3.5038974
1,10,10,0.01,0.2906771,0.0864084,0.18817776,0.016090924,0.14697653,0.0225563,16.506418,1.9775506,10.807662,-1.4965703,0.29395306,0.0451126,0.43379462,0.05197073,0.12685001,-0.017565314,252.56616,250.99278,336.73184,-0.48098028,27.13444,3.4654355
1,11,10,0.01,0.2031869,0.06915481,0.11861679,0.015415313,0.1314865,0.014275936,13.105143,-7.7190967,10.578337,-3.4392638,0.262973,0.028551873,0.3444079,-0.20286062,0.12415842,-0.0403668,252.63545,251.26933,337.43735,11.1583605,27.155119,2.1960669
1,12,10,0.01,0.21211068,0.07867881,0.11745866,0.015973229,0.14024872,0.011615235,13.041008,-7.817944,10.7680645,-3.3348465,0.28049743,0.02323047,0.34272242,-0.2054584,0.12638524,-0.03914125,252.71109,251.5889,338.08893,11.15279,27.155119,2.270332
1,13,10,0.01,0.13768227,0.049715348,0.07631662,0.011650302,0.11148469,0.0029547606,10.511828,-6.412716,9.196231,-1.1526562,0.22296938,0.005909521,0.27625462,-0.16852847,0.10793657,-0.013528778,252.73491,251.7586,337.57486,7.565372,27.176113,1.8152643
1,14,10,0.01,0.13861267,0.0526657,0.074613675,0.011333301,0.11474504,0.0026389475,10.393885,-6.348021,9.070253,-1.3961174,0.22949009,0.005277895,0.27315503,-0.16682829,0.10645798,-0.016386293,252.76544,251.79585,337.87698,7.7441387,27.176113,1.7606432
1,15,10,0.01,0.2016803,0.0669463,0.123539135,0.011194875,0.12936991,-0.0019432063,13.374299,0.656477,9.014691,0.40459847,0.25873983,-0.0038864126,0.35148135,0.017252456,0.10580584,0.0047487924,252.75615,251.64641,337.86246,-1.0610754,27.196241,2.2350073
1,16,10,0.01,0.21331482,0.0682842,0.13304254,0.011988078,0.13065623,0.002996354,13.879184,0.0016530355,9.32859,0.24514644,0.26131245,0.005992708,0.36474997,4.3447573e-5,0.10949008,0.0028772939,252.70293,251.46922,336.9656,-0.24679947,27.196241,2.4466133
1,17,10,0.01,0.16704194,0.047567386,0.1112374,0.008237149,0.109049745,-0.0006765151,12.6909485,2.812976,7.732674,-1.1905442,0.21809949,-0.0013530302,0.3335227,0.073926024,0.09075874,-0.013973472,252.71684,251.49797,337.436,-1.6224316,27.214287,1.9410571
1,18,10,0.01,0.16804777,0.0459384,0.11364545,0.008463918,0.10716622,-0.008641136,12.827579,3.4990244,7.8383913,-0.8798863,0.21433245,-0.017282272,0.3371134,0.091955625,0.09199955,-0.0103272665,252.73055,251.51776,337.95377,-2.619138,27.214287,1.8589883
1,19,10,0.01,0.088692516,0.035493445,0.04107732,0.012121748,0.09419852,-0.0076337587,7.712047,1.2222058,9.380452,-2.6857245,0.18839704,-0.015267517,0.2026754,0.032120008,0.11009881,-0.03152246,252.7197,251.57335,337.46536,1.4635187,27.230856,0.59825313
1,20,10,0.01,0.086042345,0.036960613,0.037190218,0.011891515,0.096125714,-0.00901248,7.33809,1.0797981,9.290943,-2.9051063,0.19225143,-0.01802496,0.19284765,0.028377485,0.109048225,-0.03409737,252.74988,251.56311,338.12415,1.8253082,27.230856,0.6094216
1,21,10,0.01,0.12889871,0.055928957,0.06369174,0.009278012,0.11824652,-0.017653076,9.603074,-1.2924132,8.206702,-1.4798988,0.23649304,-0.035306152,0.25237224,-0.03396509,0.09632244,-0.01736964,252.80252,251.79655,338.5516,2.7723122,27.246578,1.6070981
1,22,10,0.01,0.11140804,0.039770316,0.062669314,0.008968412,0.09971248,-0.008484866,9.525683,-1.3232946,8.068615,-1.4884691,0.19942497,-0.016969731,0.2503384,-0.034776658,0.0947017,-0.017470231,252.79425,251.81424,337.81787,2.8117638,27.246578,1.4838588
1,23,10,0.01,0.11450982,0.03402872,0.07423558,0.0062455228,0.09223437,0.00054492493,10.367516,-2.2889643,6.733263,1.524717,0.18446875,0.0010898499,0.27246207,-0.06015479,0.07902862,0.017895674,252.84474,251.94688,338.5845,0.7642473,27.261625,1.6002105
1,24,10,0.01,0.1249506,0.04463441,0.07353421,0.006781982,0.10563429,-0.005874098,10.318424,-2.318188,7.016484,1.5840263,0.21126857,-0.011748196,0.27117193,-0.060922835,0.08235279,0.018591788,252.8608,252.03477,338.91705,0.7341616,27.261625,1.6453695
1,25,10,0.01,0.09261611,0.03795626,0.042924058,0.011735798,0.09741183,0.009520791,7.8834996,-1.7527645,9.229912,3.742612,0.19482367,0.019041581,0.20718122,-0.046063278,0.10833189,0.043927204,252.84056,252.0348,338.19083,-1.9898474,27.275723,1.0240719
1,26,10,0.01,0.09918786,0.045156214,0.04285972,0.011171927,0.10624996,0.008314668,7.8775887,-1.892754,9.005446,3.5469308,0.21249992,0.016629336,0.20702589,-0.049742255,0.105697334,0.041630484,252.92464,252.34093,338.73737,-1.6541768,27.275723,0.97110224
1,27,10,0.01,0.08096447,0.044762474,0.028202374,0.00799962,0.10578572,0.0040216283,6.390157,0.5593549,7.620367,2.1630797,0.21157144,0.008043257,0.16793562,0.014700047,0.0894406,0.025388166,252.9826,252.57635,339.14453,-2.7224345,27.288597,0.64902145
1,28,10,0.01,0.080502644,0.03960926,0.032633085,0.008260294,0.09951038,0.010661915,6.8738127,0.75683314,7.7435303,2.2146285,0.19902076,0.02132383,0.1806463,0.019889854,0.09088616,0.025993193,252.94728,252.45361,338.25095,-2.9714615,27.288597,0.74976283
1,29,10,0.01,0.099091336,0.035764083,0.058095623,0.005231634,0.09455697,0.011288259,9.1715,2.7741408,6.1625423,-0.8773439,0.18911394,0.022576518,0.24103034,0.07290542,0.072330035,-0.010297426,252.97446,252.39331,338.75095,-1.896797,27.300137,1.2504004
1,30,10,0.01,0.10364872,0.042280354,0.055622183,0.005746188,0.102810934,0.0048661833,8.974136,3.047941,6.458492,-0.58611405,0.20562187,0.009732367,0.23584355,0.080101,0.075803615,-0.0068792473,253.01549,252.47368,339.1882,-2.4618268,27.300137,1.1880491
1,31,10,0.01,0.08638941,0.027821645,0.04942448,0.009143277,0.08339911,0.0034441447,8.459403,3.2649221,8.146894,-2.9735963,0.16679822,0.0068882895,0.22231618,0.08580333,0.09562048,-0.034901243,253.01591,252.63403,338.48825,-0.2913258,27.31033,1.1068873
