ic,traj,n_steps,eta,loss_total,loss_T,loss_olw,loss_slwd,rmse_T,bias_T,rmse_olw,bias_olw,rmse_slwd,bias_slwd,nrmse_T,nbias_T,nrmse_olw,nbias_olw,nrmse_slwd,nbias_slwd,mean_T,mean_olw,mean_slwd,bias_C,pnorm,gnorm
1,1,10,0.1,1.6244395,0.18416846,0.69426304,0.74600804,0.21457426,0.021657478,31.705212,-3.8036542,73.58901,-7.7521305,0.42914852,0.043314956,0.8332245,-0.09996144,0.86371756,-0.090987116,253.44098,253.19496,339.12674,11.555784,0.0,0.23819245
1,2,10,0.1,1.662576,0.19246674,0.7076288,0.76248044,0.21935515,0.018010061,32.00895,-3.4728308,74.39702,-7.8500195,0.4387103,0.036020122,0.8412067,-0.091267236,0.87320125,-0.09213602,253.37492,252.8641,339.22464,11.32285,0.0,0.22396258
1,3,10,0.1,1.682755,0.22009574,0.70091003,0.76174915,0.23457181,0.009905889,31.856627,-3.1871874,74.361336,-7.8515296,0.46914363,0.019811777,0.8372037,-0.083760425,0.8727824,-0.09215387,253.31229,252.57848,339.22614,11.038717,0.0,0.21073869
1,4,10,0.1,1.6404948,0.18357973,0.70145875,0.7554563,0.21423103,0.018909011,31.869097,-2.8949406,74.05355,-7.1714187,0.42846206,0.037818022,0.8375313,-0.076080054,0.8691699,-0.084171295,253.23888,252.28624,338.54605,10.0663595,0.0,0.18934682
1,5,10,0.1,1.659429,0.19572219,0.70266724,0.7610395,0.22120251,0.019859213,31.896538,1.0433902,74.32669,1.2839208,0.44240502,0.039718427,0.8382525,0.027420651,0.8723758,0.01506948,253.23166,252.15302,338.61072,-2.327311,0.31621748,0.10986438
1,6,10,0.1,1.6568042,0.20245871,0.69420034,0.7601452,0.22497706,0.013668488,31.703783,0.9962784,74.28301,1.1256979,0.44995412,0.027336976,0.83318686,0.026182521,0.87186307,0.013212387,253.2447,252.20015,338.76895,-2.1219764,0.31621748,0.10613013
1,7,10,0.1,1.6455674,0.1924292,0.69875413,0.75438416,0.21933377,0.024997367,31.807598,1.122947,74.000984,1.701575,0.43866754,0.049994733,0.83591515,0.02951147,0.8685529,0.019971462,253.19907,252.07347,338.19302,-2.824522,0.31621748,0.12366892
1,8,10,0.1,1.6894445,0.20043795,0.7202537,0.7687528,0.22385149,0.0209418,32.29323,1.2983633,74.70241,1.4177505,0.44770297,0.0418836,0.84867764,0.0341214,0.8767855,0.01664021,253.17316,251.89806,338.47687,-2.7161138,0.31621748,0.118291534
1,9,10,0.1,1.6980014,0.20102471,0.7213435,0.7756331,0.2241789,0.0066895992,32.31765,2.9121222,75.03594,1.8570815,0.4483578,0.0133791985,0.84931946,0.07653161,0.88070035,0.021796688,253.15988,251.80525,338.61688,-4.7692037,0.47749904,0.17887571
1,10,10,0.1,1.6694367,0.17607467,0.7204821,0.77287984,0.20980626,0.01661241,32.298344,3.128763,74.90266,2.647831,0.41961253,0.03322482,0.84881216,0.08222505,0.87913585,0.031077713,253.09833,251.58862,337.8262,-5.776594,0.47749904,0.20364583
